power,max_root,magic_sum,is_fully_magic,diagonal_1,diagonal_2,root_a,root_b,root_c,root_d,root_e,root_f,root_g,root_h,root_i,value_a,value_b,value_c,value_d,value_e,value_f,value_g,value_h,value_i
2,52,3249,False,2208,6849,4,23,52,32,44,17,47,28,16,16,529,2704,1024,1936,289,2209,784,256
